,0
827,2013.7700436999999
828,2013.77048394
829,2013.77168706
830,2013.77551912
831,2013.77570117
832,2013.77847297
833,2013.78025702
834,2013.78026485
835,2013.78215819
836,2013.78731517
837,2013.79611713
838,2013.79631342
839,2013.80106124
840,2013.8020666999998
841,2013.80564254
842,2013.81060023
843,2013.81247872
844,2013.81678914
845,2013.82001614
846,2013.82823566
847,2013.82994515
848,2013.83104447
849,2013.83671376
850,2013.83683628
851,2013.83694991
852,2013.83699437
853,2013.83725081
854,2013.8373597
855,2013.83738669
856,2013.83805736
857,2013.83855002
858,2013.84130904
859,2013.84184395
860,2013.84243601
861,2013.84356095
862,2013.84429524
863,2013.84454553
864,2013.84481127
865,2013.85192212
866,2013.85271982
867,2013.85272087
868,2013.85272639
869,2013.852746
870,2013.85279617
871,2013.85890439
872,2013.85929219
873,2013.85955253
874,2013.86000048
875,2013.86020739
876,2013.86038832
877,2013.8606184999999
878,2013.86078631
879,2013.86084739
880,2013.86128041
881,2013.86132473
882,2013.86154327
883,2013.86162803
884,2013.86269996
885,2013.86311172
886,2013.86347218
887,2013.86448873
888,2013.8656469
889,2013.86635581
890,2013.86650485
891,2013.86686481
892,2013.8673442000002
893,2013.86812328
894,2013.86880868
895,2013.86985331
896,2013.87126624
897,2013.87204981
898,2013.87430645
899,2013.87452772
900,2013.87787882
901,2013.87959033
902,2013.87998152
903,2013.88000316
904,2013.88038891
905,2013.88043702
906,2013.89104888
907,2013.89164285
908,2013.89207377
909,2013.89580523
910,2013.89914144
911,2013.90319807
912,2013.90385069
913,2013.90497798
914,2013.90803453
915,2013.9083324
916,2013.90948734
917,2013.90966715
918,2013.91089135
919,2013.91168896
920,2013.914752
921,2013.91815418
922,2013.91862806
923,2013.91864893
924,2013.92073007
925,2013.92128089
926,2013.92240847
927,2013.9244076999998
928,2013.92883796
929,2013.93358145
930,2013.93372622
931,2013.93374614
932,2013.93424336
933,2013.93498392
934,2013.93608879
935,2013.93642561
936,2013.9367908
937,2013.93695246
938,2013.93743103
939,2013.93870398
940,2013.93895092
941,2013.94223373
942,2013.94435018
943,2013.94812639
944,2013.9516239999998
945,2013.95293995
946,2013.95396376
947,2013.9594189
948,2013.96043314
949,2013.96900768
950,2013.97320069
951,2013.97448342
952,2013.98118015
953,2013.98165946
954,2013.98202174
955,2013.98321122
956,2013.98444041
957,2013.98498077
958,2013.98670308
959,2013.98885011
960,2013.9906904
961,2013.99272186
962,2013.99310169
963,2013.99513044
964,2013.99744363
965,2013.99762919
966,2013.9994778
967,2014.00274264
968,2014.00426091
969,2014.00471927
970,2014.00884211
971,2014.00896436
972,2014.01056983
973,2014.01066644
974,2014.01090855
975,2014.01667054
976,2014.0197592999998
977,2014.0206197
978,2014.02128849
979,2014.02231142
980,2014.02297384
981,2014.02420453
982,2014.02443929
983,2014.02450131
984,2014.02455788
985,2014.02552676
986,2014.0256295000002
987,2014.02721181
988,2014.02826924
989,2014.03555148
990,2014.03755654
991,2014.04109104
992,2014.04489212
993,2014.05034967
994,2014.05144654
995,2014.05831478
996,2014.05952962
997,2014.06377671
998,2014.06586979
999,2014.06925096
1000,2014.07113874
1001,2014.07187498
1002,2014.07509988
1003,2014.07569449
1004,2014.07695442
1005,2014.07698652
1006,2014.07710354
1007,2014.08000477
1008,2014.08350604
1009,2014.08400484
1010,2014.08424506
1011,2014.0859741999998
1012,2014.08701049
1013,2014.08905342
1014,2014.08956916
1015,2014.093959
1016,2014.09433407
1017,2014.09497689
1018,2014.09854579
1019,2014.1000915999998
1020,2014.10159936
1021,2014.10413019
1022,2014.10710813
1023,2014.10741103
1024,2014.10929497
1025,2014.11019463
1026,2014.11228624
