,0
2141,2.8
2142,2.5
2143,2.6
2144,3.2
2145,2.6
2146,2.5
2147,3.2
2148,3.0
2149,3.2
2150,2.6
2151,3.3
2152,2.5
2153,2.7
2154,2.7
2155,2.5
2156,2.8
2157,2.4
2158,3.8
2159,2.9
2160,2.7
2161,2.4
2162,3.2
2163,3.0
2164,3.8
2165,3.3
2166,2.7
2167,2.5
2168,3.3
2169,2.8
2170,3.0
2171,2.7
2172,2.7
2173,2.7
2174,3.6
2175,2.7
2176,3.0
2177,2.7
2178,2.8
2179,2.6
2180,3.1
2181,2.8
2182,2.7
2183,2.5
2184,2.3
2185,3.6
2186,2.7
2187,2.3
2188,2.8
2189,3.3
2190,3.0
2191,3.0
2192,2.5
2193,2.5
2194,2.7
2195,3.5
2196,2.5
2197,2.5
2198,2.7
2199,2.7
2200,2.6
2201,2.7
2202,2.6
2203,2.6
2204,2.9
2205,3.2
2206,2.7
2207,3.4
2208,3.1
2209,3.2
2210,2.4
2211,2.7
2212,2.6
2213,2.9
2214,2.4
2215,3.1
2216,2.5
2217,2.6
2218,4.0
2219,2.6
2220,2.7
2221,3.0
2222,2.9
2223,3.2
2224,3.0
2225,2.6
2226,2.6
2227,2.6
2228,2.6
2229,3.0
2230,2.5
2231,2.6
2232,2.5
2233,2.5
2234,3.6
2235,3.0
2236,2.8
2237,3.0
2238,2.8
2239,2.5
2240,2.8
2241,2.08
2242,2.7
2243,2.7
2244,3.1
2245,2.5
2246,2.8
2247,2.7
2248,2.5
2249,2.7
2250,2.6
2251,2.5
2252,2.6
2253,3.0
2254,2.7
2255,3.1
2256,2.9
2257,3.2
2258,3.0
2259,2.5
2260,2.6
2261,2.7
2262,2.6
2263,2.5
2264,2.7
2265,2.6
2266,2.9
2267,2.7
2268,1.5
2269,2.9
2270,2.4
2271,2.5
2272,3.1
2273,2.8
2274,2.6
2275,4.0
2276,2.5
2277,2.6
2278,2.5
2279,2.5
2280,3.0
2281,3.2
2282,2.6
2283,2.7
2284,1.97
2285,2.5
2286,2.05
2287,2.3
2288,2.8
2289,2.6
2290,2.7
2291,3.3
2292,2.6
2293,2.5
2294,2.3
2295,2.7
2296,2.8
2297,2.2
2298,2.5
2299,2.5
2300,2.5
2301,2.9
2302,3.0
2303,2.6
2304,4.2
2305,2.8
2306,3.2
2307,2.6
2308,3.1
2309,2.6
2310,2.8
2311,2.8
2312,2.6
2313,2.6
2314,2.5
2315,2.5
2316,2.3
2317,3.0
2318,2.7
2319,2.9
2320,2.4
2321,2.7
2322,3.2
2323,2.6
2324,3.1
2325,2.5
2326,2.9
2327,3.2
2328,3.0
2329,2.6
2330,2.6
2331,2.7
2332,3.0
2333,2.5
2334,3.3
2335,3.1
2336,2.5
2337,3.3
2338,2.36
2339,3.1
2340,2.9
2341,3.5
2342,2.7
2343,3.0
2344,2.9
2345,2.5
2346,2.5
2347,2.5
2348,2.5
2349,2.6
2350,2.6
2351,2.6
2352,2.8
2353,2.5
2354,2.7
2355,2.9
2356,2.6
2357,2.6
2358,2.6
2359,2.9
2360,2.5
2361,3.1
2362,2.6
2363,3.0
2364,3.1
2365,2.5
2366,3.2
2367,2.5
2368,3.2
2369,3.3
2370,2.6
2371,2.8
2372,2.5
2373,2.8
2374,2.4
2375,3.0
2376,3.0
2377,3.4
2378,3.0
2379,3.0
2380,3.0
2381,2.5
2382,2.6
2383,2.2
2384,2.7
2385,2.5
2386,3.0
2387,2.8
2388,2.9
2389,3.5
2390,2.8
2391,2.5
2392,3.3
2393,2.6
2394,2.3
2395,2.5
2396,3.0
2397,2.7
2398,2.5
2399,2.6
2400,2.5
2401,2.6
2402,2.5
2403,2.7
2404,2.6
2405,2.9
2406,2.6
2407,2.9
2408,3.5
2409,2.8
2410,2.5
2411,3.2
2412,2.5
2413,2.9
2414,2.6
2415,2.6
2416,2.5
2417,2.6
2418,2.7
2419,3.1
2420,2.5
2421,2.6
2422,2.5
2423,2.5
2424,2.5
2425,2.5
2426,2.4
2427,2.5
2428,2.5
2429,2.7
2430,2.6
2431,3.1
2432,2.5
2433,2.6
2434,2.7
2435,3.2
2436,2.5
2437,2.6
2438,3.1
2439,2.6
2440,2.5
2441,3.7
2442,2.6
2443,3.5
2444,2.7
2445,2.8
2446,2.8
2447,3.1
2448,2.6
2449,2.4
2450,2.6
2451,3.1
2452,2.6
2453,2.5
2454,2.5
2455,2.6
2456,2.9
2457,2.6
2458,3.3
2459,3.2
2460,3.1
2461,2.5
2462,2.6
2463,3.4
2464,2.6
2465,2.8
2466,2.6
2467,2.6
2468,2.5
2469,2.5
2470,3.0
2471,2.9
2472,2.8
2473,3.1
2474,2.6
2475,2.6
2476,2.5
2477,2.5
2478,2.5
2479,2.5
2480,2.6
2481,2.7
2482,2.6
2483,2.8
2484,2.6
2485,2.7
2486,2.8
2487,2.7
2488,3.0
2489,3.3
2490,2.5
2491,2.8
2492,2.9
2493,2.5
2494,3.0
2495,2.8
2496,2.6
2497,2.8
2498,2.7
2499,3.0
2500,2.1
2501,2.5
2502,2.8
2503,2.6
2504,2.6
2505,3.0
2506,2.8
2507,2.5
2508,2.8
2509,2.8
2510,3.2
2511,3.0
2512,2.5
2513,2.6
2514,2.8
2515,2.8
2516,2.3
2517,2.8
2518,2.5
2519,2.5
2520,2.5
2521,2.7
2522,2.6
2523,2.9
2524,2.5
2525,2.8
2526,2.5
2527,2.8
2528,3.2
2529,2.8
2530,2.6
2531,2.4
2532,3.0
2533,3.0
2534,2.5
2535,2.5
2536,3.3
2537,3.0
2538,2.5
2539,3.1
2540,2.6
2541,3.1
2542,3.8
2543,3.1
2544,2.7
2545,2.6
2546,2.5
2547,3.5
2548,2.5
2549,2.8
2550,2.8
2551,2.5
2552,2.5
2553,2.7
2554,2.5
2555,3.5
2556,2.7
2557,2.6
2558,3.0
2559,2.6
2560,2.6
2561,2.8
2562,2.9
2563,2.7
2564,3.1
2565,2.8
2566,2.7
2567,2.5
2568,3.6
2569,2.7
2570,2.7
2571,2.5
2572,2.8
2573,3.2
2574,2.4
2575,2.8
2576,2.7
2577,2.5
2578,3.0
2579,2.7
2580,2.7
2581,3.3
2582,3.0
2583,2.5
2584,3.1
2585,3.0
2586,2.5
2587,2.5
2588,3.6
2589,2.5
2590,2.6
2591,3.0
2592,2.6
2593,2.6
2594,2.5
2595,2.5
2596,3.4
2597,2.8
2598,2.6
2599,3.4
2600,2.5
2601,3.2
2602,2.5
2603,2.7
2604,2.7
2605,2.7
2606,2.6
2607,2.6
2608,2.6
2609,2.8
2610,2.8
2611,2.5
2612,2.5
2613,2.5
2614,3.3
2615,2.9
2616,2.9
2617,2.9
2618,2.6
2619,2.6
2620,2.8
2621,3.0
2622,2.6
2623,2.7
2624,2.7
2625,3.6
2626,2.6
2627,3.4
2628,2.6
2629,2.6
2630,2.7
2631,3.3
2632,3.1
2633,2.8
2634,2.5
2635,2.7
2636,2.8
2637,3.1
2638,3.0
2639,2.5
2640,2.5
2641,2.9
2642,2.7
2643,2.8
2644,2.6
2645,2.5
2646,2.9
2647,2.5
2648,2.5
2649,2.7
2650,2.6
2651,2.5
2652,2.5
2653,3.3
2654,3.0
2655,2.5
2656,2.5
2657,2.8
2658,2.5
2659,2.7
2660,3.1
2661,2.6
2662,3.7
2663,3.5
2664,3.0
2665,3.1
2666,2.9
2667,3.4
2668,3.0
2669,2.9
2670,2.5
2671,3.8
2672,3.4
2673,3.0
2674,2.5
2675,3.5
2676,2.7
2677,3.0
2678,2.5
2679,3.7
2680,2.9
2681,3.0
2682,2.7
2683,3.0
2684,2.5
2685,2.5
2686,2.5
2687,2.8
2688,2.5
2689,2.7
2690,2.5
2691,2.8
2692,2.7
2693,3.6
2694,2.6
2695,2.8
2696,2.8
2697,3.4
2698,2.9
2699,3.5
2700,2.7
2701,2.8
2702,2.6
2703,2.9
2704,2.9
2705,3.0
2706,3.3
2707,2.5
2708,2.7
2709,3.1
2710,3.0
2711,2.9
2712,2.8
2713,3.1
2714,2.5
2715,2.6
2716,2.7
2717,2.5
2718,2.7
2719,2.6
2720,2.6
2721,3.0
2722,3.0
2723,2.8
2724,2.6
2725,2.6
2726,2.5
2727,3.6
2728,3.0
2729,4.0
2730,2.5
2731,3.3
2732,2.7
2733,2.5
2734,2.7
2735,2.6
2736,2.5
2737,2.9
2738,2.5
2739,3.3
2740,2.6
2741,2.6
2742,2.8
2743,2.5
2744,2.6
2745,3.4
2746,2.8
2747,2.5
2748,3.0
2749,2.8
2750,2.7
2751,2.9
2752,2.8
2753,2.8
2754,2.6
2755,2.7
2756,2.9
2757,2.7
2758,2.6
2759,2.9
2760,3.7
2761,2.8
2762,2.9
2763,2.6
2764,2.5
2765,2.8
2766,2.2
2767,2.5
2768,2.5
2769,2.7
2770,3.2
2771,3.0
2772,3.0
2773,2.6
2774,2.6
2775,3.5
2776,2.7
2777,2.7
2778,2.6
2779,2.8
2780,3.1
2781,2.5
2782,2.5
2783,2.6
2784,3.7
2785,2.6
2786,2.7
2787,2.8
2788,2.6
2789,2.5
2790,3.2
2791,2.2
2792,2.5
2793,2.3
2794,2.9
2795,2.9
2796,2.7
2797,2.5
2798,2.6
2799,3.0
2800,3.6
2801,2.5
2802,1.53
2803,2.7
2804,3.2
2805,2.5
2806,2.6
2807,2.0
2808,2.7
2809,2.2
2810,1.55
2811,1.88
2812,2.9
2813,3.7
2814,2.8
2815,2.8
2816,2.5
2817,3.2
2818,2.6
2819,2.5
2820,2.9
2821,2.9
2822,2.5
2823,2.7
2824,2.9
2825,2.5
2826,2.7
2827,2.6
2828,2.7
2829,2.3
2830,2.5
2831,2.6
2832,3.1
2833,2.5
2834,3.1
2835,2.7
2836,2.2
2837,3.0
2838,3.0
2839,2.7
2840,3.8
2841,2.5
2842,2.7
2843,2.6
2844,3.1
2845,2.8
2846,2.9
2847,3.4
2848,2.5
2849,2.6
2850,2.5
2851,2.6
2852,3.3
2853,2.9
2854,2.8
2855,2.7
2856,3.3
2857,2.8
2858,2.9
2859,3.6
2860,2.5
2861,2.7
2862,3.0
2863,2.5
2864,2.8
2865,3.9
2866,2.9
2867,3.1
2868,2.5
2869,2.9
2870,3.8
2871,3.0
2872,2.7
2873,2.6
2874,2.9
2875,3.1
2876,4.0
2877,2.7
2878,3.2
2879,2.8
2880,2.8
2881,2.8
2882,3.0
2883,2.7
2884,2.7
2885,2.7
2886,2.5
2887,2.7
2888,2.7
2889,3.2
2890,3.0
2891,2.7
2892,2.6
2893,2.7
2894,2.8
2895,2.8
2896,2.6
2897,3.4
2898,3.1
2899,2.7
2900,2.9
2901,2.6
2902,2.6
2903,2.9
2904,3.4
2905,2.6
2906,2.7
2907,2.6
2908,3.3
2909,2.5
2910,2.8
2911,2.5
2912,2.9
2913,2.9
2914,2.9
2915,2.9
2916,2.7
2917,2.8
2918,2.5
2919,2.9
2920,3.0
2921,2.5
2922,3.1
2923,2.8
2924,3.0
2925,2.5
2926,3.3
2927,3.4
2928,3.4
2929,2.5
2930,3.6
2931,3.0
2932,2.6
2933,2.8
2934,3.0
2935,2.9
2936,2.6
2937,2.9
2938,2.7
2939,2.5
2940,2.9
2941,2.9
2942,2.5
2943,2.5
2944,2.6
2945,2.8
2946,2.5
2947,2.8
2948,3.0
2949,2.8
2950,2.9
2951,2.6
2952,2.6
2953,2.5
2954,2.8
2955,3.5
2956,3.9
2957,2.5
2958,3.0
2959,3.1
2960,2.9
2961,3.0
2962,3.0
2963,3.4
2964,2.4
2965,2.6
2966,3.0
2967,2.6
2968,2.1
2969,2.5
2970,1.61
2971,2.9
2972,3.0
2973,3.3
2974,3.1
2975,2.5
2976,2.9
2977,3.0
2978,3.1
2979,3.1
2980,2.9
2981,2.8
2982,2.5
2983,3.9
2984,3.8
2985,2.5
2986,2.6
2987,2.8
2988,2.6
2989,3.1
2990,2.6
2991,2.6
2992,3.0
2993,2.5
2994,3.6
2995,2.3
2996,2.3
2997,3.1
2998,2.6
2999,2.5
3000,3.1
3001,2.5
3002,3.0
3003,2.6
3004,2.6
3005,2.6
3006,2.9
3007,3.4
3008,3.4
3009,2.7
3010,3.0
3011,2.9
3012,2.7
3013,2.6
3014,2.1
3015,2.6
3016,3.6
3017,2.8
3018,3.5
3019,3.1
3020,2.6
3021,3.6
3022,2.7
3023,2.9
3024,3.6
3025,2.5
3026,2.6
3027,2.3
3028,2.8
3029,2.6
3030,2.5
3031,3.1
3032,2.8
3033,2.9
3034,2.8
3035,3.1
3036,2.5
3037,2.5
3038,2.5
3039,3.0
3040,2.7
3041,2.5
3042,2.5
3043,2.9
3044,2.6
3045,2.8
3046,2.6
3047,3.8
3048,2.5
3049,3.0
3050,2.7
3051,2.5
3052,2.6
3053,2.6
3054,2.7
3055,2.6
3056,2.5
3057,2.5
3058,3.0
3059,2.4
3060,2.2
3061,2.7
3062,3.5
3063,3.1
3064,2.7
3065,2.8
3066,3.5
3067,3.3
3068,2.1
3069,2.1
3070,3.0
3071,3.1
3072,2.9
3073,2.6
3074,3.2
3075,3.0
3076,2.6
3077,2.6
3078,3.2
3079,1.83
3080,2.6
3081,2.5
3082,2.6
3083,2.5
3084,2.5
3085,3.4
3086,2.8
3087,2.6
3088,2.5
3089,2.5
3090,2.7
3091,2.6
3092,2.6
3093,2.6
3094,2.6
3095,2.6
3096,2.4
3097,2.7
3098,3.1
3099,2.5
3100,3.6
3101,2.8
3102,2.6
3103,2.6
3104,2.6
3105,2.8
3106,2.5
3107,2.5
3108,2.9
3109,2.6
3110,2.6
3111,3.0
3112,3.1
3113,3.1
3114,2.5
3115,3.3
3116,2.9
3117,2.7
3118,2.7
3119,2.5
3120,3.0
3121,2.5
3122,2.3
3123,2.6
3124,3.3
3125,2.7
3126,3.1
3127,2.5
3128,2.5
3129,2.4
3130,2.7
3131,2.9
3132,2.5
3133,2.7
3134,2.7
3135,2.9
3136,2.7
3137,3.1
3138,3.0
3139,2.5
3140,3.1
3141,2.5
3142,2.5
3143,2.8
3144,2.7
3145,3.4
3146,3.4
3147,3.1
3148,3.2
3149,3.1
3150,1.67
3151,3.0
3152,2.8
3153,3.1
3154,3.8
3155,1.5
3156,2.4
3157,1.54
3158,2.9
3159,3.8
3160,2.9
3161,2.5
3162,2.5
3163,2.6
3164,3.4
3165,2.8
3166,2.6
3167,3.0
3168,3.1
3169,2.6
3170,2.5
3171,1.53
3172,2.6
3173,2.6
3174,3.1
3175,2.5
3176,2.5
3177,2.6
3178,2.7
3179,2.8
3180,2.5
3181,2.4
3182,3.2
3183,3.6
3184,2.5
3185,3.4
3186,2.8
3187,3.4
3188,2.9
3189,3.2
3190,2.6
3191,2.4
3192,3.2
3193,1.9
3194,2.7
3195,2.7
3196,2.7
3197,2.5
3198,4.2
3199,2.6
3200,2.7
3201,3.2
3202,2.6
3203,2.8
3204,2.5
3205,3.1
3206,2.5
3207,2.5
3208,2.5
3209,2.7
3210,2.5
3211,2.6
3212,4.2
3213,3.5
3214,2.6
3215,2.5
3216,2.5
3217,4.0
3218,2.6
3219,2.6
3220,2.6
3221,3.2
3222,3.0
3223,2.8
3224,2.2
3225,3.2
3226,2.8
3227,3.2
3228,3.0
3229,3.0
3230,2.9
3231,2.8
3232,2.8
3233,3.3
3234,3.0
3235,2.7
3236,3.2
3237,2.8
3238,2.9
3239,2.6
3240,3.6
3241,2.8
3242,2.8
3243,1.9
3244,2.2
3245,2.6
3246,3.1
3247,2.9
3248,2.4
3249,3.5
3250,2.7
3251,3.5
3252,3.8
3253,2.1
3254,2.3
3255,2.7
3256,3.0
3257,3.1
3258,2.5
3259,3.2
3260,2.6
3261,3.2
3262,2.5
3263,2.4
3264,2.9
3265,3.3
3266,2.8
3267,3.4
3268,2.5
3269,2.7
3270,4.2
3271,2.7
3272,2.8
3273,3.3
3274,2.7
3275,2.5
3276,2.9
3277,2.9
3278,2.8
3279,2.5
3280,3.1
3281,3.4
3282,3.1
3283,3.3
3284,2.8
3285,3.9
3286,2.8
3287,3.3
3288,2.9
3289,3.1
3290,2.0
3291,2.9
3292,2.8
3293,2.6
3294,2.7
3295,2.8
3296,2.5
3297,3.0
3298,2.2
3299,2.5
3300,2.8
3301,2.6
3302,2.7
3303,2.6
3304,3.0
3305,2.8
3306,2.5
3307,2.5
3308,2.6
3309,2.6
3310,3.1
3311,2.5
3312,3.3
3313,3.1
3314,2.8
3315,3.2
3316,2.9
3317,3.5
3318,2.5
3319,2.6
3320,2.4
3321,2.6
3322,2.8
3323,2.6
3324,2.6
3325,3.8
3326,3.2
3327,3.6
3328,3.1
3329,3.3
3330,3.3
3331,3.0
3332,2.6
3333,2.6
3334,3.5
3335,3.5
3336,2.9
3337,2.6
3338,2.9
3339,2.6
3340,3.0
3341,2.7
3342,2.5
3343,3.6
3344,2.7
3345,2.6
3346,2.4
3347,2.6
3348,2.5
3349,2.6
3350,2.8
3351,2.5
3352,3.4
3353,3.2
3354,2.7
3355,3.1
3356,3.0
3357,3.1
3358,2.6
3359,2.9
3360,3.2
3361,3.1
3362,2.7
3363,2.8
3364,3.1
3365,2.6
3366,3.0
3367,2.7
3368,2.9
3369,3.0
3370,2.8
3371,2.7
3372,2.7
3373,1.9
3374,2.6
3375,2.8
3376,2.8
3377,2.5
3378,3.4
3379,3.3
3380,2.5
3381,2.8
3382,2.6
3383,3.1
3384,3.0
3385,2.9
3386,2.6
3387,2.6
3388,2.5
3389,2.5
3390,2.6
3391,3.3
3392,2.4
3393,2.3
3394,2.4
3395,2.5
3396,2.6
3397,2.7
3398,2.8
3399,2.8
3400,3.1
3401,2.8
3402,3.2
3403,2.6
3404,3.0
3405,2.8
3406,2.6
3407,2.6
3408,2.5
3409,3.0
3410,3.2
3411,2.7
3412,2.5
3413,2.9
3414,2.5
3415,2.6
3416,2.6
3417,2.9
3418,2.6
3419,3.4
3420,2.5
3421,2.9
3422,3.0
3423,2.9
3424,2.9
3425,2.5
3426,2.8
3427,2.6
3428,2.5
3429,2.6
3430,2.8
3431,2.9
3432,2.6
3433,2.8
3434,2.5
3435,2.8
3436,2.6
3437,2.9
3438,2.7
3439,3.1
3440,2.6
3441,2.6
3442,2.9
3443,3.2
3444,2.7
3445,3.3
3446,3.0
3447,2.7
3448,2.5
3449,2.6
3450,2.7
3451,2.5
3452,2.7
3453,2.5
3454,2.6
3455,2.7
3456,3.1
3457,2.6
3458,2.7
3459,2.5
3460,2.6
3461,2.8
3462,2.5
3463,2.5
3464,2.7
3465,2.7
3466,2.8
3467,2.8
3468,2.9
3469,2.3
3470,2.4
3471,3.0
3472,3.7
3473,2.7
3474,3.1
3475,2.4
3476,2.6
3477,2.7
3478,2.8
3479,3.0
3480,3.3
3481,3.0
3482,2.7
3483,2.4
3484,3.3
3485,1.64
3486,3.7
3487,3.2
3488,2.9
3489,2.9
3490,3.1
3491,2.7
3492,2.7
3493,2.5
3494,2.5
3495,2.8
3496,2.6
3497,3.0
3498,3.3
3499,2.9
3500,2.5
3501,2.6
3502,3.0
3503,2.5
3504,2.5
3505,2.6
3506,3.3
3507,2.6
3508,2.6
3509,2.5
3510,2.5
3511,2.6
3512,2.7
3513,2.5
3514,2.5
3515,2.5
3516,2.5
3517,3.1
3518,2.7
3519,2.7
3520,2.8
3521,3.9
3522,2.9
3523,2.3
3524,3.0
3525,2.8
3526,2.9
3527,3.1
3528,2.5
3529,2.6
3530,2.8
3531,2.5
3532,2.5
3533,2.8
3534,2.6
3535,2.6
3536,2.3
3537,2.8
3538,2.7
3539,3.1
3540,2.9
3541,2.6
3542,3.1
3543,2.9
3544,2.8
3545,2.6
3546,2.6
3547,2.6
3548,2.5
3549,2.8
3550,3.2
3551,3.0
3552,3.0
3553,2.6
3554,2.8
3555,2.8
3556,2.6
3557,3.4
3558,3.1
3559,2.6
3560,2.5
3561,2.7
3562,2.8
3563,2.5
3564,2.8
3565,2.6
3566,2.3
3567,3.9
3568,2.8
3569,3.0
3570,2.9
3571,2.7
3572,2.8
3573,2.5
3574,2.7
3575,2.8
3576,2.5
3577,2.8
3578,3.1
3579,2.6
3580,2.6
3581,2.6
3582,2.6
3583,2.7
3584,2.7
3585,3.2
3586,2.7
3587,2.7
3588,2.5
3589,2.8
3590,2.5
3591,2.9
3592,3.6
3593,3.2
3594,2.8
3595,2.7
3596,2.5
3597,3.0
3598,3.4
3599,2.5
3600,2.6
3601,2.7
3602,2.5
3603,2.3
3604,3.3
3605,2.9
3606,2.6
3607,2.7
3608,2.5
3609,2.8
3610,2.7
3611,2.6
3612,3.4
3613,2.6
3614,2.9
3615,2.6
3616,3.6
3617,2.9
3618,2.7
3619,3.3
3620,3.3
3621,3.6
3622,2.8
3623,2.8
3624,2.8
3625,3.6
3626,3.0
3627,2.6
3628,3.9
3629,2.7
3630,2.9
3631,3.7
3632,2.6
3633,2.5
3634,3.5
3635,3.0
3636,2.6
3637,2.6
3638,3.3
3639,2.8
3640,2.7
3641,2.5
3642,2.5
3643,2.5
3644,3.2
3645,2.5
3646,3.1
3647,2.5
3648,4.0
3649,3.5
3650,2.6
3651,3.0
3652,3.2
3653,3.2
3654,3.4
3655,2.5
3656,3.5
3657,3.1
3658,2.5
3659,2.7
3660,2.5
3661,2.5
3662,3.2
3663,2.5
3664,2.8
3665,2.7
3666,2.4
3667,2.1
3668,2.8
3669,2.6
3670,2.7
3671,2.6
3672,3.2
3673,2.6
3674,2.7
3675,2.5
3676,2.6
3677,2.5
3678,2.7
3679,2.5
3680,2.5
3681,1.5
3682,3.0
3683,2.8
3684,2.7
3685,2.5
3686,2.7
3687,3.3
3688,2.9
3689,2.5
3690,2.8
3691,2.7
3692,3.1
3693,2.9
3694,3.4
3695,3.1
3696,2.6
3697,2.6
3698,2.9
3699,2.9
3700,2.9
3701,2.8
3702,2.6
3703,2.5
3704,2.6
3705,2.6
3706,3.0
3707,2.5
3708,2.6
3709,2.6
3710,2.5
3711,2.7
3712,2.5
3713,2.5
3714,2.5
3715,2.3
3716,2.7
3717,2.7
3718,2.6
3719,3.1
3720,3.0
3721,2.6
3722,2.6
3723,2.7
3724,2.5
3725,3.0
3726,2.5
3727,2.6
3728,2.8
3729,2.2
3730,2.5
3731,2.7
3732,2.5
3733,2.5
3734,3.0
3735,2.6
3736,2.5
3737,2.7
3738,3.0
3739,3.4
3740,3.0
3741,2.5
3742,2.6
3743,2.5
3744,2.5
3745,2.5
3746,2.6
3747,3.2
3748,2.5
3749,3.1
3750,2.8
3751,3.1
3752,3.5
3753,3.3
3754,2.7
3755,3.4
3756,2.5
3757,2.6
3758,3.2
3759,2.9
3760,2.6
3761,3.3
3762,3.4
3763,3.7
3764,2.6
3765,2.5
3766,2.9
3767,3.2
3768,2.8
3769,3.3
3770,2.5
3771,3.4
3772,2.8
3773,3.0
3774,4.1
3775,3.0
3776,2.6
3777,2.7
3778,2.5
3779,3.1
3780,2.7
3781,2.5
3782,3.2
3783,2.7
3784,2.5
3785,2.7
3786,2.7
3787,2.6
3788,2.7
3789,2.5
3790,3.2
3791,2.5
3792,3.9
3793,3.1
3794,2.8
3795,2.8
3796,2.5
3797,2.6
3798,2.5
3799,2.7
3800,3.1
3801,2.5
3802,2.7
3803,2.9
3804,3.5
3805,2.5
3806,3.3
3807,3.0
3808,2.7
3809,3.0
3810,3.2
3811,2.6
3812,3.0
3813,2.8
3814,2.5
3815,2.6
3816,2.7
3817,2.8
3818,1.95
3819,3.1
3820,4.0
3821,2.4
3822,2.5
3823,3.0
3824,2.9
3825,3.2
3826,2.6
3827,2.4
3828,2.5
3829,2.5
3830,3.0
3831,2.5
3832,2.5
3833,2.5
3834,2.7
3835,2.5
3836,2.7
3837,2.7
3838,2.5
3839,2.3
3840,2.3
3841,2.2
3842,3.2
3843,2.5
3844,2.7
3845,2.2
3846,2.6
3847,2.9
3848,2.6
3849,2.7
3850,3.1
3851,3.4
3852,2.5
3853,2.7
3854,2.5
3855,3.0
3856,3.2
3857,2.6
3858,2.9
3859,2.5
3860,2.6
3861,2.6
3862,2.5
3863,3.5
3864,2.5
3865,2.5
3866,2.5
3867,2.5
3868,3.3
3869,2.6
3870,2.5
3871,3.5
3872,2.8
3873,2.5
3874,2.7
3875,2.9
3876,2.8
3877,2.3
3878,2.5
3879,2.8
3880,2.6
3881,2.6
3882,2.3
3883,2.5
3884,2.9
3885,2.7
3886,2.9
3887,3.0
3888,2.8
3889,2.6
3890,3.3
3891,2.6
3892,2.5
3893,2.6
3894,3.5
3895,2.6
3896,2.2
3897,2.9
3898,3.6
3899,3.8
3900,3.3
3901,2.7
3902,3.1
3903,2.8
3904,3.4
3905,2.8
3906,2.2
3907,2.5
3908,2.7
3909,2.5
3910,2.4
3911,2.7
3912,2.9
3913,2.5
3914,2.9
3915,2.4
3916,4.2
3917,2.6
3918,3.5
3919,2.6
3920,2.5
3921,2.5
3922,2.3
3923,3.4
3924,2.5
3925,2.5
3926,2.7
3927,2.5
3928,2.5
3929,2.7
3930,2.7
3931,2.7
3932,2.7
3933,2.6
3934,2.5
3935,2.9
3936,2.8
3937,2.8
3938,2.6
3939,2.8
3940,2.5
3941,2.6
3942,2.7
3943,2.5
3944,2.1
3945,2.9
3946,2.5
3947,2.6
3948,2.9
3949,3.0
3950,3.4
3951,3.7
3952,2.5
3953,2.7
3954,2.7
3955,2.8
3956,3.2
3957,3.0
3958,2.7
3959,3.0
3960,3.6
3961,3.2
3962,2.7
3963,2.7
3964,2.6
3965,3.4
3966,3.0
3967,3.0
3968,3.0
3969,2.9
3970,2.6
3971,3.1
3972,3.3
3973,2.6
3974,2.7
3975,2.8
3976,2.8
3977,2.3
3978,3.1
3979,2.5
3980,2.7
3981,4.1
3982,2.8
3983,3.0
3984,2.7
3985,2.6
3986,2.5
3987,3.3
3988,2.6
3989,2.6
3990,3.2
3991,3.1
3992,3.8
3993,2.8
3994,3.0
3995,2.7
3996,2.7
3997,2.6
3998,2.9
3999,2.5
4000,3.1
4001,3.8
4002,2.5
4003,2.9
4004,2.9
4005,2.8
4006,2.8
4007,3.0
4008,2.7
4009,2.7
4010,2.8
4011,2.8
4012,2.8
4013,2.8
4014,3.5
4015,3.0
4016,2.5
4017,2.5
4018,2.0
4019,2.6
4020,2.8
4021,3.0
4022,2.5
4023,2.6
4024,2.9
4025,2.7
4026,2.8
4027,2.5
4028,3.0
4029,2.8
4030,3.2
4031,2.5
4032,2.7
4033,2.5
4034,2.7
4035,2.6
4036,2.6
4037,2.5
4038,2.9
4039,2.6
4040,3.1
4041,3.4
4042,2.7
4043,3.1
4044,3.5
4045,2.6
4046,2.4
4047,3.1
4048,2.6
4049,3.0
4050,2.6
4051,3.0
4052,2.5
4053,3.1
4054,2.6
4055,2.6
4056,2.5
4057,2.9
4058,3.3
4059,2.7
4060,3.2
4061,2.5
4062,2.6
4063,3.5
4064,3.2
4065,2.8
4066,3.1
4067,3.2
4068,2.5
4069,2.9
4070,2.5
4071,2.7
4072,2.7
4073,3.1
4074,3.0
4075,3.3
4076,2.5
4077,2.7
4078,2.6
4079,3.3
4080,2.5
4081,2.6
4082,2.5
4083,2.8
4084,2.6
4085,2.6
4086,2.5
4087,2.6
4088,3.1
4089,2.5
4090,2.6
4091,3.2
4092,2.5
4093,2.8
4094,2.7
4095,2.5
4096,2.6
4097,2.5
4098,3.1
4099,2.5
4100,2.1
4101,3.2
4102,2.1
4103,2.2
4104,3.1
4105,2.5
4106,2.9
4107,2.8
4108,2.8
4109,2.5
4110,2.5
4111,3.3
4112,3.0
4113,2.6
4114,3.2
4115,3.4
4116,2.9
4117,2.5
4118,2.6
4119,3.0
4120,2.8
4121,2.8
4122,3.5
4123,3.4
4124,2.5
4125,2.5
4126,2.8
4127,3.0
4128,2.9
4129,2.6
4130,2.9
4131,2.9
4132,2.9
4133,2.6
4134,2.6
4135,3.0
4136,2.7
4137,2.6
4138,2.8
4139,2.7
